Gene_ID,accession,go_id,GOterm_depth,category,evidence_code,go_description,distance,model_name,protein_id,organism,gene_name,reliability_index,support_count,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference
g_8849,anno1.g9184.t1,GO:0007614,7,P,TAS,short-term memory,0.0104,ESM,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9896,1,1,1,GO:0007613,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0007614,7,P,TAS,short-term memory,0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,1,1,GO:0007613,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0007614,7,P,TAS,short-term memory,0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,1,1,GO:0007613,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0007614,7,P,TAS,short-term memory,0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,1,1,GO:0007613,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0008078,5,P,IMP,mesodermal cell migration,0.0097,Ankh3-Large,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9903,1,2,1,GO:0016477,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0008078,5,P,IMP,mesodermal cell migration,0.0089,ESM,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,2,1,GO:0016477,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0008078,5,P,IMP,mesodermal cell migration,0.0089,ESM3c,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,1,1,GO:0016477,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0008078,5,P,IMP,mesodermal cell migration,0.0127,Prost-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9873,1,1,1,GO:0016477,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0008078,5,P,IMP,mesodermal cell migration,0.052,Prot-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.948,1,1,1,GO:0016477,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0008305,5,C,IPI,integrin complex,0.0097,Ankh3-Large,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9903,3,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0008305,5,C,IDA,integrin complex,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,3,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0008305,5,C,IPI,integrin complex,0.0089,ESM3c,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,2,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0008305,5,C,IPI,integrin complex,0.0127,Prost-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9873,2,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0008305,5,C,IPI,integrin complex,0.052,Prot-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.948,2,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0009617,5,P,IDA,response to bacterium,0.0159,ESM3c,A2VD28_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"cfbl {ECO:0000313|RefSeq:NP_001077327.1, ECO:0000313|ZFIN:ZDB-GENE-030131-2319}",0.9841,1,0,0,,16.5617,29.883,-193,35.3735,1111,1078,751
g_8849,anno1.g9184.t1,GO:0009887,3,P,IMP,animal organ morphogenesis,0.0089,ESM3c,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0009887,3,P,IMP,animal organ morphogenesis,0.0127,Prost-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9873,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0009887,3,P,IMP,animal organ morphogenesis,0.052,Prot-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.948,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0009925,4,C,IDA,basal plasma membrane,0.0102,Ankh3-Large,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9898,2,2,1,GO:0016020,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0009925,4,C,IDA,basal plasma membrane,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,2,2,1,GO:0016020,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0009925,4,C,IDA,basal plasma membrane,0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,2,1,GO:0016020,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0009925,4,C,IDA,basal plasma membrane,0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,2,1,GO:0016020,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0009925,4,C,IDA,basal plasma membrane,0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,2,1,GO:0016020,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0009986,2,C,IDA,cell surface,0.1081,Prot-T5,PAT2_CAEEL,Caenorhabditis elegans.,pat-2 {ECO:0000312|WormBase:F54F2.1},0.8919,1,0,0,,21.9907,39.429,551,22.2222,1296,1078,1226
g_8849,anno1.g9184.t1,GO:0010171,3,P,IMP,body morphogenesis,0.0097,Ankh3-Large,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9903,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0010171,3,P,IMP,body morphogenesis,0.0089,ESM,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0010171,3,P,IMP,body morphogenesis,0.0089,ESM3c,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0010171,3,P,IMP,body morphogenesis,0.0127,Prost-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9873,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0010171,3,P,IMP,body morphogenesis,0.052,Prot-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.948,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0016203,2,P,IGI,muscle attachment,0.0124,Ankh3-Large,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9876,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0016203,2,P,IGI,muscle attachment,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0016324,4,C,IDA,apical plasma membrane,0.0102,Ankh3-Large,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9898,2,2,1,GO:0016020,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0016324,4,C,IDA,apical plasma membrane,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,2,2,1,GO:0016020,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0016324,4,C,IDA,apical plasma membrane,0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,2,1,GO:0016020,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0016324,4,C,IDA,apical plasma membrane,0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,2,1,GO:0016020,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0016324,4,C,IDA,apical plasma membrane,0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,2,1,GO:0016020,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0016328,2,C,IDA,lateral plasma membrane,0.0124,Ankh3-Large,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9876,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0016328,2,C,IDA,lateral plasma membrane,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0022600,3,P,IMP,digestive system process,0.0191,ESM3c,SAL2A_GLOMM,Glossina morsitans morsitans (Savannah tsetse fly).,Tsal2a {ECO:0000303|PubMed:23110062},0.9809,1,0,0,,12.3389,18.3241,-498,65.0092,1086,1078,388
g_8849,anno1.g9184.t1,GO:0030154,3,P,TAS,cell differentiation,0.0124,Ankh3-Large,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9876,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0030154,3,P,TAS,cell differentiation,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0030336,6,P,IMP,negative regulation of cell migration,0.0102,Ankh3-Large,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9898,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0030336,6,P,IMP,negative regulation of cell migration,0.0104,ESM,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9896,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0030336,6,P,IMP,negative regulation of cell migration,0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0030336,6,P,IMP,negative regulation of cell migration,0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0030336,6,P,IMP,negative regulation of cell migration,0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0031430,2,C,IDA,M band,0.1081,Prot-T5,PAT2_CAEEL,Caenorhabditis elegans.,pat-2 {ECO:0000312|WormBase:F54F2.1},0.8919,1,0,0,,21.9907,39.429,551,22.2222,1296,1078,1226
g_8849,anno1.g9184.t1,GO:0032228,7,P,IMP,"regulation of synaptic transmission, GABAergic",0.0097,Ankh3-Large,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9903,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0032228,7,P,IMP,"regulation of synaptic transmission, GABAergic",0.0089,ESM,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0032228,7,P,IMP,"regulation of synaptic transmission, GABAergic",0.0089,ESM3c,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0032228,7,P,IMP,"regulation of synaptic transmission, GABAergic",0.0127,Prost-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9873,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0032228,7,P,IMP,"regulation of synaptic transmission, GABAergic",0.052,Prot-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.948,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0033333,4,P,IMP,fin development,0.0139,Ankh3-Large,D7PS99_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"itga3b {ECO:0000313|RefSeq:NP_001177238.1, ECO:0000313|ZFIN:ZDB-GENE-050411-55}",0.9861,1,0,0,,26.6442,42.5801,733,21.3322,1186,1078,1041
g_8849,anno1.g9184.t1,GO:0033333,4,P,IMP,fin development,0.0209,Prost-T5,D7PS99_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"itga3b {ECO:0000313|RefSeq:NP_001177238.1, ECO:0000313|ZFIN:ZDB-GENE-050411-55}",0.9791,1,0,0,,26.6442,42.5801,733,21.3322,1186,1078,1041
g_8849,anno1.g9184.t1,GO:0033334,4,P,IMP,fin morphogenesis,0.0139,Ankh3-Large,D7PS99_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"itga3b {ECO:0000313|RefSeq:NP_001177238.1, ECO:0000313|ZFIN:ZDB-GENE-050411-55}",0.9861,1,0,0,,26.6442,42.5801,733,21.3322,1186,1078,1041
g_8849,anno1.g9184.t1,GO:0033334,4,P,IMP,fin morphogenesis,0.0209,Prost-T5,D7PS99_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"itga3b {ECO:0000313|RefSeq:NP_001177238.1, ECO:0000313|ZFIN:ZDB-GENE-050411-55}",0.9791,1,0,0,,26.6442,42.5801,733,21.3322,1186,1078,1041
g_8849,anno1.g9184.t1,GO:0033631,4,P,IMP,cell-cell adhesion mediated by integrin,0.0097,Ankh3-Large,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9903,1,2,2,"GO:0007155, GO:0033627",24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0033631,4,P,IMP,cell-cell adhesion mediated by integrin,0.0089,ESM,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,2,2,"GO:0007155, GO:0033627",24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0033631,4,P,IMP,cell-cell adhesion mediated by integrin,0.0089,ESM3c,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0033631,4,P,IMP,cell-cell adhesion mediated by integrin,0.0127,Prost-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9873,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0033631,4,P,IMP,cell-cell adhesion mediated by integrin,0.052,Prot-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.948,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0034446,4,P,IDA,substrate adhesion-dependent cell spreading,0.0124,Ankh3-Large,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9876,1,1,1,GO:0007155,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0034446,4,P,IDA,substrate adhesion-dependent cell spreading,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,1,1,1,GO:0007155,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0035001,4,P,IMP,"dorsal trunk growth, open tracheal system",0.0102,Ankh3-Large,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9898,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0035001,4,P,IMP,"dorsal trunk growth, open tracheal system",0.0104,ESM,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9896,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0035001,4,P,IMP,"dorsal trunk growth, open tracheal system",0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0035001,4,P,IMP,"dorsal trunk growth, open tracheal system",0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0035001,4,P,IMP,"dorsal trunk growth, open tracheal system",0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0035160,6,P,IGI,"maintenance of epithelial integrity, open tracheal system",0.0124,Ankh3-Large,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9876,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0035160,6,P,IGI,"maintenance of epithelial integrity, open tracheal system",0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0040028,4,P,IGI,regulation of vulval development,0.1081,Prot-T5,PAT2_CAEEL,Caenorhabditis elegans.,pat-2 {ECO:0000312|WormBase:F54F2.1},0.8919,1,0,0,,21.9907,39.429,551,22.2222,1296,1078,1226
g_8849,anno1.g9184.t1,GO:0042059,8,P,IMP,negative regulation of epidermal growth factor receptor signaling pathway,0.1081,Prot-T5,PAT2_CAEEL,Caenorhabditis elegans.,pat-2 {ECO:0000312|WormBase:F54F2.1},0.8919,1,0,0,,21.9907,39.429,551,22.2222,1296,1078,1226
g_8849,anno1.g9184.t1,GO:0043277,7,P,IMP,apoptotic cell clearance,0.0102,Ankh3-Large,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9898,1,1,1,GO:0006909,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0043277,7,P,IMP,apoptotic cell clearance,0.0104,ESM,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9896,1,1,1,GO:0006909,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0043277,7,P,IMP,apoptotic cell clearance,0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,1,1,GO:0006909,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0043277,7,P,IMP,apoptotic cell clearance,0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,1,1,GO:0006909,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0043277,7,P,IMP,apoptotic cell clearance,0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,1,1,GO:0006909,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0045138,4,P,IMP,nematode male tail tip morphogenesis,0.0097,Ankh3-Large,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9903,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0045138,4,P,IMP,nematode male tail tip morphogenesis,0.0089,ESM,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0045138,4,P,IMP,nematode male tail tip morphogenesis,0.0089,ESM3c,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9911,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0045138,4,P,IMP,nematode male tail tip morphogenesis,0.0127,Prost-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.9873,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0045138,4,P,IMP,nematode male tail tip morphogenesis,0.052,Prot-T5,INA1_CAEEL,Caenorhabditis elegans.,ina-1,0.948,1,0,0,,24.5915,40.3595,524,18.8725,1224,1078,1139
g_8849,anno1.g9184.t1,GO:0045886,8,P,IGI,negative regulation of synaptic assembly at neuromuscular junction,0.0102,Ankh3-Large,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9898,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0045886,8,P,IGI,negative regulation of synaptic assembly at neuromuscular junction,0.0104,ESM,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9896,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0045886,8,P,IGI,negative regulation of synaptic assembly at neuromuscular junction,0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0045886,8,P,IGI,negative regulation of synaptic assembly at neuromuscular junction,0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0045886,8,P,IGI,negative regulation of synaptic assembly at neuromuscular junction,0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0046716,3,P,IMP,muscle cell cellular homeostasis,0.1081,Prot-T5,PAT2_CAEEL,Caenorhabditis elegans.,pat-2 {ECO:0000312|WormBase:F54F2.1},0.8919,1,0,0,,21.9907,39.429,551,22.2222,1296,1078,1226
g_8849,anno1.g9184.t1,GO:0046982,4,F,IPI,protein heterodimerization activity,0.0102,Ankh3-Large,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9898,2,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0046982,4,F,IPI,protein heterodimerization activity,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,2,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0046982,4,F,IPI,protein heterodimerization activity,0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0046982,4,F,IPI,protein heterodimerization activity,0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0046982,4,F,IPI,protein heterodimerization activity,0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0048149,4,P,IMP,behavioral response to ethanol,0.0102,Ankh3-Large,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9898,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0048149,4,P,IMP,behavioral response to ethanol,0.0104,ESM,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9896,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0048149,4,P,IMP,behavioral response to ethanol,0.0111,ESM3c,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9889,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0048149,4,P,IMP,behavioral response to ethanol,0.0153,Prost-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9847,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0048149,4,P,IMP,behavioral response to ethanol,0.0666,Prot-T5,ITA3_DROME,Drosophila melanogaster (Fruit fly).,scb,0.9334,1,0,0,,24.4767,40.4187,578,23.43,1242,1078,1115
g_8849,anno1.g9184.t1,GO:0048567,5,P,TAS,ectodermal digestive tract morphogenesis,0.0124,Ankh3-Large,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9876,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0048567,5,P,TAS,ectodermal digestive tract morphogenesis,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0050839,3,F,IMP,cell adhesion molecule binding,0.0124,Ankh3-Large,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9876,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0050839,3,F,IMP,cell adhesion molecule binding,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0050840,2,F,IDA,extracellular matrix binding,0.0124,Ankh3-Large,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9876,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0050840,2,F,IDA,extracellular matrix binding,0.0085,ESM,ITA1_DROME,Drosophila melanogaster (Fruit fly).,mew,0.9915,1,0,0,,23.0088,40.6275,640,21.078,1243,1078,1146
g_8849,anno1.g9184.t1,GO:0055120,2,C,IDA,striated muscle dense body,0.1081,Prot-T5,PAT2_CAEEL,Caenorhabditis elegans.,pat-2 {ECO:0000312|WormBase:F54F2.1},0.8919,1,0,0,,21.9907,39.429,551,22.2222,1296,1078,1226
g_8849,anno1.g9184.t1,GO:0060045,9,P,IMP,positive regulation of cardiac muscle cell proliferation,0.0139,Ankh3-Large,D7PS99_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"itga3b {ECO:0000313|RefSeq:NP_001177238.1, ECO:0000313|ZFIN:ZDB-GENE-050411-55}",0.9861,1,0,0,,26.6442,42.5801,733,21.3322,1186,1078,1041
g_8849,anno1.g9184.t1,GO:0060045,9,P,IMP,positive regulation of cardiac muscle cell proliferation,0.0209,Prost-T5,D7PS99_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"itga3b {ECO:0000313|RefSeq:NP_001177238.1, ECO:0000313|ZFIN:ZDB-GENE-050411-55}",0.9791,1,0,0,,26.6442,42.5801,733,21.3322,1186,1078,1041
